trade_date,stock_code,NetProfit_Growth,NetAsset_Growth,Revenue_Growth,ROE,ROA,total_mv,log_mv,NetProfit_Growth_neutral,NetAsset_Growth_neutral,Revenue_Growth_neutral,ROE_neutral,ROA_neutral
2024-09-30,300999,-34.7094,0.7235454650543182,-1.71962262,0.6059625224145517,0.3901146324595007,19241228.3613,16.772565845306296,-40.007048314996325,1.0988539551086696,-1.0876343120770369,-0.42830473410226344,0.4170850910000284
2024-09-30,301498,49.5778,0.5028302238524848,1.373093027203801,-0.711871729,-1.164051522,2455473.141,14.71383002609984,55.91684528240339,0.6336154801361774,1.7627126006417004,-1.3125368406475402,-1.083791239980772
2024-09-30,600132,-1.5639,-1.083085901,-0.597989628,1.5672859559976806,0.113789573443381,3394090.0116,15.037546245226054,2.9453881958761663,-0.9138517403030817,-0.17025992424331504,0.898441116950147,0.18567054811608522
2024-09-30,600298,2.1197,-0.786595088,1.5195542665077555,0.2674006911571166,-1.00035987,3163695.3351,14.967251312177774,7.026319698879709,-0.6257101016781029,1.939008360638048,-0.386638929338906,-0.9266593298742434
2024-09-30,600299,,-0.251872123,1.687628973678979,-0.547922528,-0.887834322,3027866.5372,14.923368816346162,,-0.09619921376277202,2.1019169144439243,-1.1927198046570067,-0.8129978952612766
2024-09-30,600519,14.9639,-1.476996091,-0.287152486,1.1820041935210368,0.5821443836783523,219583375.44,19.207242560908835,-4.0953911075672895,-0.8125125556915505,0.6314629398541457,-0.3650442737270587,0.5460938896557819
2024-09-30,600598,4.5973,-1.376345246,-0.340580444,1.3662826032238815,0.3506430864112357,2641632.3448,14.786907596470373,10.52328534177823,-1.236880311801152,0.05764233053087686,0.7502262058373521,0.42901177515804506
2024-09-30,600600,2.6261,-0.066725039,-1.547615908,1.1927767652976644,0.4215641816841011,10688481.834,16.184677255516362,0.6514032385593884,0.23875787278869703,-0.984837943724002,0.28232809254423086,0.4637519784002103
2024-09-30,600737,-19.2367,-0.574635168,-1.288104021,1.3026402595013662,0.5600989289761503,2196597.1302,14.602419961861887,-12.267926138966544,-0.45708247362537324,-0.9116004170936653,0.7254398597235696,0.6432430305712573
2024-09-30,600809,20.1954,0.2337920434841872,-1.323596519,1.4392166783410774,-0.349412203,26703796.8554,17.1003163175825,13.045191591231507,0.648028600269184,-0.6530231403499513,0.3359200172571153,-0.33092547736474215
2024-09-30,600872,,1.7236108207683158,-0.730100428,-0.460785395,-0.532724997,1827257.7939,14.418326927705001,,1.8192981433906577,-0.3752695396018252,-0.9992129062307435,-0.4448156966832521
2024-09-30,600873,-7.646,-0.049971596,-1.577589296,1.1172912575329637,0.5102696340203337,3109539.7375,14.949985278830178,-2.6417866527104072,0.10886264332018913,-1.1601678796970387,0.4668881352330949,0.5844171007797492
2024-09-30,600887,16.2914,0.1014799818664835,-1.52347881,1.2844424339117426,0.1375563945640138,18505852.4206,16.733597587080833,11.214013885118721,0.4721600759766808,-0.8960781171285073,0.25838250549926545,0.16553553599757426
2024-09-30,601118,,-0.43758219,1.7192489654659957,-0.766073078,-0.515593698,2533421.2558,14.745081222223044,,-0.30308512015385014,2.1125476476000484,-1.3733201830933897,-0.4361423447949342
2024-09-30,603156,-4.6897,-0.947746718,-1.043544093,1.118471172940808,0.8728196378476304,2928352.1904,14.889950430436404,0.653851269818178,-0.7960430270149709,-0.6331903976228885,0.4807123339858883,0.9485210905257968
2024-09-30,603288,11.2931,-1.28733826,-0.570701031,1.3104023507765354,0.5476369396455262,26785412.8204,17.103367999551025,4.12564241934013,-0.8727392443038493,0.10023161292821703,0.20646295747085408,0.566044673313044
2024-09-30,603345,-6.8667,-1.584683406,0.7663462920119333,0.94145327812994,-0.123116165,2913584.9007,14.884894805590323,-1.4945725735285915,-1.433580189211107,1.1761048039835078,0.30475923328627263,-0.04728384883118625
2024-09-30,603369,17.0827,0.1715858392515526,0.4228220040731744,1.0472512673522991,-1.641659111,6465693.0,15.682020757018787,17.949193255845184,0.4173664855325556,0.926423740741441,0.24266995934168056,-1.5864601858887564
2024-09-30,603589,-2.8065,0.2017262212977428,-1.667356003,0.9621565142249888,0.5034732679312379,2877000.0,14.872258642533685,2.637051431613329,0.35132859692759205,-1.2590851082448804,0.32812384407212014,0.5796326677853183
2024-09-30,603605,31.9314,0.1238484300439248,1.472062014535573,-0.27630883,-1.319601615,4367902.3817,15.289793447645241,35.01489894308861,0.32304287076789223,1.9294880176704372,-0.9982808974106137,-1.2542499913807477
2024-09-30,605499,63.5293,-0.833213888,1.2302897451776915,0.727017889,-1.124093745,10839470.98,16.198704750201863,61.475314941308476,-0.5260648817419691,1.7947191239300895,-0.1863851947691798,-1.0822690462145066
2024-09-30,688363,-29.1931,0.1135754952748323,-1.66393854,0.8662758595889061,0.684087185,3395831.6061,15.038059239229888,-24.68671142533033,0.2828705860588228,-1.2361484430125043,0.19732297593540948,0.7559548809607612
2024-09-30,568,9.49,-0.071778329,-1.345072652,1.4771562891813412,-0.060305308,22035338.5499,16.908158020328987,3.4259373737433716,0.3196349166044472,-0.6971214878622003,0.41433118790910206,-0.036844616475056324
2024-09-30,596,25.2151,-0.539127296,0.9317929420000496,0.9792543742378262,-1.371920021,10731637.2,16.188706684514564,23.21762749910456,-0.2331657948752175,1.4950452787515642,0.06795704035948369,-1.3298365249707642
2024-09-30,729,31.0107,-0.238635365,-1.25244619,1.540138034358603,-0.049056479,3170856.7586,14.969512380188611,35.904539353096865,-0.07748182374423168,-0.8327259071789299,0.885622197375721,0.024585533987866212
2024-09-30,858,8.8409,-0.501099001,-1.298761105,1.370233775955239,0.4296263295915641,63080011.6893,17.959914505368225,-3.168057469635448,0.015235030681888473,-0.5269898344224746,0.085892216117196,0.42586258711801495
2024-09-30,876,,0.3541114830439625,-1.716534291,0.6841379989232318,0.6782848093798421,4732154.0923,15.369891067434414,,0.5628193974372864,-1.2496786376096454,-0.054703887050550404,0.7415631276338271
2024-09-30,895,-11.9811,-0.760640597,-1.106645015,1.4097651196293417,0.4575204922753627,9385767.226,16.05470497490112,-13.221148055392549,-0.4705949463013813,-0.5591682937863567,0.5266906534752,0.5030725865504371
2024-09-30,998,,1.112631603880957,0.869607491,-1.134642734,-0.847596361,1502663.11,14.22274949856761,,1.1850895131035453,1.2014136408418006,-1.6318785624655996,-0.7546245914835047
2024-09-30,2299,-49.3844,-0.830263838,-1.040796836,1.4238795381904363,0.4471811350802852,1724596.2092,14.360503499423029,-41.048229835222756,-0.7414444056330791,-0.6927733247337251,0.897630550446219,0.5365871793004191
2024-09-30,2304,-16.0953,-0.313153798,-1.494390345,1.0362942965344315,0.7712498467902049,14942428.689,16.519715287308443,-19.96374868583424,0.032122749380821936,-0.8921693676806322,0.055281344555593304,0.8047652740812108
2024-09-30,2311,59.2118,0.7333187300210495,-1.538499883,1.023518674292135,-0.218337521,7989327.3559,15.893617128453958,58.88227669182497,1.004231415349884,-1.0099875462013383,0.17437184231049518,-0.16861571110544313
2024-09-30,2385,,-0.640919404,-1.298779094,1.072757105334005,0.8669413919093739,2066739.0634,14.54148259141107,,-0.5306044536530931,-0.9294494622086036,0.508391074241916,0.9516628409641623
2024-09-30,2507,1.7354,0.2177454255300222,-1.689912396,0.81715515,0.6550118201778904,1804729.3598,14.405921199338142,9.814853468598843,0.31195927652514266,-1.3365419964399705,0.28134048028993774,0.7432422394398799
2024-09-30,2557,23.7209,-1.085054871,-0.392009781,1.626824019232964,-0.149759367,1699978.8695,14.346126379243312,32.13833466738295,-0.9979430593417957,-0.045678844560951226,1.1036030791327474,-0.05998117488728008
2024-09-30,2568,-13.8868,1.1220814895159834,-1.543632744,0.5777077413294947,-0.156156487,2418795.4413,14.69878022268453,-7.462687974495699,1.2510792281568623,-1.1557849383498802,-0.01978764500416097,-0.07550664486338893
2024-09-30,2714,,-1.14786146,1.2150413287231032,0.7422425445581611,-0.809422413,25310049.6319,17.046712093479478,,-0.7399916638742172,1.87930404437419,-0.349764223802177,-0.7895481564277889
2024-12-31,300146,-63.5777,-0.372431458,-1.46722377,1.0103360077574215,0.8293192202465377,2049518.7444,14.533115564725156,-53.72733466635169,0.44550259285701777,-0.5590158434224344,-0.31914961049902635,0.43266286108259133
2024-12-31,300498,,-0.658141794,-0.911790614,1.651898546448744,-0.081966139,10985620.1633,16.212097717673842,,0.13547586384277044,0.002757896150331729,0.2532584183150217,-0.39149217879578085
2024-12-31,300765,-140.1437,-0.652200352,-1.289173286,1.0894326347499173,0.8519410033372617,3734812.6381,15.13320821146216,-136.26033285475984,0.1570426662469392,-0.3786991426128299,-0.2647698113734449,0.4864262878583634
2024-12-31,300957,-34.828,-1.098965461,-0.797299203,1.3716173117594193,0.5246473530246696,1808348.4,14.407924500485214,-23.73280212659887,-0.27921829073931015,0.11043594642267873,0.047288107270278656,0.1214942378409467
2024-12-31,300999,-11.3632,-0.616167187,-1.125504085,1.5177008242150531,0.2239704474145389,17679809.9989,16.687933868447473,-22.939187721290658,0.17055902245406807,-0.20915860584935764,0.09946178865348942,-0.060862205551005494
2024-12-31,300999,-11.3632,-0.616167187,-1.125504085,1.5177008242150531,0.2239704474145389,17679809.9989,16.687933868447473,-22.939187721290658,0.17055902245406807,-0.20915860584935764,0.09946178865348942,-0.060862205551005494
2024-12-31,301498,45.7788,-1.570239711,0.097470896,1.2055979423672445,0.2671708726374114,3133148.524,14.957548975130505,51.40882801613649,-0.7584526519961524,1.007281671961654,-0.1413693890929879,-0.10745963084117799
2024-12-31,600132,-17.045,-1.095829234,-0.707518557,1.4815636065714393,0.3217841843762232,3049986.4898,14.930647719000014,-11.147480376576922,-0.2836525689985562,0.20219062785039166,0.13570429354935376,-0.05424235242763892
2024-12-31,600298,3.1428,-0.993065533,-0.735093437,1.5641479723224998,0.164010997363778,3131464.0678,14.957011206444601,8.778175298413691,-0.1812706855901267,0.17471530810784786,0.21720279066882475,-0.21064741347360416
2024-12-31,600299,419.26598000003344,-1.198523276,-0.685430537,1.3414052181177585,0.5425485944931516,3365786.0976,15.029172103763543,424.18382618703856,-0.3877735217356295,0.22465071975982287,-0.008512152059559686,0.17163495367506398
2024-12-31,600519,15.2387,-1.227232105,-0.692950652,1.2517845777985253,0.668398179,191444544.72,19.070108740939943,-20.024352086976187,-0.4750065007646711,0.23239097927617602,-0.2645723177175694,0.5071878391522958
2024-12-31,600598,0.1958,-1.023742099,-0.95949222,1.1715026949324314,0.8117316242825675,2622077.8658,14.77947763996628,7.596473499146422,-0.20937606525075658,-0.05035392062217381,-0.168130171486081,0.4278601575954498
2024-12-31,600600,3.302,-0.665717682,-1.17514115,1.4110833810483172,0.4297754505448748,11039080.4085,16.21695229901237,-3.590800571982775,0.12782966782458216,-0.26057430679077676,0.012243300703943971,0.12050133791918444
2024-12-31,600737,-17.8991,-0.915423474,-0.965810604,1.4200379974847162,0.4611960810330461,2183764.0408,14.59656057008346,-8.679597640752487,-0.09840828561115922,-0.05736308085612041,0.08793918394086808,0.06783218306023009
2024-12-31,600809,17.1588,-0.165921044,-1.353150045,1.4622683090661015,0.0568027799311471,22472960.9335,16.92782340822168,3.1974798520680707,0.6173308888997211,-0.43589863622258973,0.03414861841917216,-0.2155808710143933
2024-12-31,600872,-44.7899,-0.801910042,-1.080233517,1.3986762187005848,0.48346734,1724655.6631,14.360537972927549,-33.22351600954006,0.01852341871687413,-0.1726773201871955,0.07629878724386208,0.07785511393615463
2024-12-31,600873,-13.8488,-0.809043345,-1.056097671,1.4279143628387314,0.4372266536864378,2861347.1163,14.8668030915864,-7.316443775615216,0.004057970123132804,-0.1466295918665913,0.08468470487839386,0.057886917414242955
2024-12-31,600887,-17.7027,-0.711562584,-1.004894503,1.569127011,0.1473300765550244,19212288.3277,16.77106064934214,-30.10525567492875,0.07395971541208568,-0.08823510014238312,0.14746412022928412,-0.13318873486391414
2024-12-31,601118,-177.0691,-1.378592934,1.0019706460699354,0.9040674478390976,-0.52744516,2315170.4382,14.654993866204927,-168.43062687681362,-0.5624240244063877,1.9106388393363887,-0.4304381369421316,-0.9177766780610602
2024-12-31,603156,17.3481,-1.243241827,-0.68696279,1.209629354709851,0.7205752622742511,2890387.3824,14.876901093458683,23.780047130545523,-0.4302867594005553,0.22254342368098368,-0.13401622331788654,0.3417595590458662
2024-12-31,603288,12.6489,-1.020556555,-0.919948814,1.3089102955771983,0.6315950731186366,25523156.497,17.055096695978754,-2.577957197266981,-0.23914789796826907,-0.002216764665340598,-0.1244515721946351,0.3658162346124868
2024-12-31,603345,0.8299,-1.216769229,-0.691330341,1.2865501748793136,0.6215493949886753,2389761.4023,14.68670408725054,9.153063757937465,-0.40105957276781246,0.21745760416869797,-0.049261501685356146,0.2328634701711686
2024-12-31,603369,8.7971,-0.578596877,-0.922593253,1.6690887887298085,-0.167898659,5674103.5,15.55142313528432,8.52196311026944,0.22458921060344006,-0.010539744000625184,0.29766075862421615,-0.5117102254530661
2024-12-31,603589,-3.8333,-0.677933993,-1.237653884,1.2526497556415108,0.6629381217745238,2354400.0,14.6717964759014,4.638097018913877,0.13799156745477426,-0.3289222366040112,-0.08254790096202957,0.27347857054557145
2024-12-31,603605,28.8002,-0.448015497,-1.076368542,1.6220872244582978,-0.097703186,3356216.6215,15.02632489201295,33.7463573277101,0.36277549291407685,-0.16629803757844486,0.2722871262441049,-0.4687645820927356
2024-12-31,605499,63.0784,-0.872461452,0.2721492725843673,1.521744897743083,-0.921432718,12923363.076,16.374547322446563,54.61855936437503,-0.08119652222388907,1.187311264714609,0.11641373791609055,-1.2225284800109806
2024-12-31,688363,-71.1011,-0.519398789,-1.375003535,1.097550908644943,0.7968514158616435,2458485.7472,14.715056168461215,-63.05985407282017,0.29590024919894653,-0.4661085197590785,-0.2394285434536605,0.4096368145399225
2024-12-31,568,1.5737,-0.434521639,-1.348339944,1.3408040377776331,0.4420575453505065,18428832.8176,16.729426997070817,-10.414873052361004,0.35160363302228886,-0.4318377683357765,-0.07914403141968607,0.15937816694013646
2024-12-31,596,20.7424,-0.923600588,-0.677475554,1.6390684582762196,-0.037992316,9160638.0,16.030426384879842,15.704312692330486,-0.1273518173012158,0.23638688437384903,0.24791107315799388,-0.35694613989615487
2024-12-31,729,54.8713,-0.917833503,-1.003171346,1.3517179002335713,0.5692869486014756,3393521.3666,15.03737869143735,59.707544297615364,-0.10720260325164188,-0.09305909751408792,0.001462514224845668,0.19879918640495986
2024-12-31,858,5.3066,-1.13168989,-0.78023121,1.331989873099474,0.5799312274694749,54358038.502,17.81110306311569,-17.437577477160634,-0.3612303356209029,0.14035585571702924,-0.1325106519187369,0.35338513250221437
2024-12-31,876,,-0.172180805,-1.436418503,1.3580413756124676,0.2505579319987948,4064292.9059,15.217750338945464,,0.6358378049978496,-0.5256250909274625,0.0003567784848066413,-0.11056949290959467
2024-12-31,895,-0.9165,-0.911909031,-0.953713867,1.4420154265885576,0.4236074709313703,8994260.5089,16.012097210636483,-5.772331867447336,-0.11539480220581833,-0.03992064774256965,0.05161298997233277,0.10370245955369639
2024-12-31,998,-142.9988,-1.396077098,-0.394502062,1.2775525767988465,0.5130265824745611,1471055.8229,14.201490947809827,-129.85093802291664,-0.5733401881584776,0.5124535024874473,-0.038273969617116155,0.09916065456598422
2024-12-31,2299,14.8944,-0.892505528,-0.911870694,1.512122100616176,0.292254122,1800443.6272,14.403543652055781,26.033158671528334,-0.0726949107086442,-0.004152088609988724,0.18797333605931943,-0.11112633611413436
2024-12-31,2304,-33.4736,-0.578846459,-1.329421761,1.1501325285285893,0.758135691,12583335.7031,16.347883933317007,-41.66831424972775,0.21280463178921494,-0.41436046168940055,-0.2541004102102973,0.45565623970666713
2024-12-31,2311,62.8442,-0.220868422,-1.359054251,1.444220787302298,0.1357018849213185,8160693.6029,15.914839723683356,58.95544421924362,0.5770543692807911,-0.445628319282238,0.057824226406864465,-0.18925027712695
2024-12-31,2385,,-0.469493592,-1.188104059,1.5338412092044016,0.123756441604692,1861934.0186,14.437126300423296,,0.34983065390573415,-0.28025863058915135,0.20830923066628992,-0.2778812541624147
2024-12-31,2507,-3.2945,-0.509488832,-1.38823641,1.0280467561401527,0.8696784855258715,1630487.5866,14.30438966093506,8.830192574581247,0.31175781450273754,-0.48089225419313053,-0.2920180188124746,0.46115245817635
2024-12-31,2557,5.8465,-0.956696245,-0.863458962,1.4943243095069914,0.3258308975041643,1472842.126,14.202704511153554,18.98229495657757,-0.1339769109755654,0.043501185442535895,0.17844777841543635,-0.08797205286678567
2024-12-31,2568,-11.2022,-0.014216982,-1.524702916,1.2649100816903944,0.2740098166616876,2939282.443,14.893676042518862,-4.93705393125216,0.7984951370645692,-0.6151333526483495,-0.0794264288635973,-0.10393535517574043
2024-12-31,2714,,-1.085250989,-0.469349739,1.6120306801548052,-0.057429952,20998866.1345,16.859979000634752,,-0.3010164778901382,0.4476454591110287,0.1867053889279937,-0.33333436991141396
2025-03-31,300146,-35.0995,-0.046302106,-1.616724279,0.8563158431738181,0.8067105418880095,1978083.2363,14.497638871320868,-8.764742012062833,-0.7015816945262412,-0.739847546717225,0.6362546751847097,0.8051745662916564
2025-03-31,300498,,1.6645840807825243,-0.117064135,-0.678768301,-0.868751644,11092092.4999,16.221743025017688,,1.4210451290406168,0.01447578038599552,-0.9615654966061811,-0.4739554120927165
2025-03-31,300765,-530.50268,-1.583234411,-0.130311384,0.792476132,0.9210696633858928,5248963.8317,15.473541249698219,-515.1926433055346,-2.0054546070000665,0.3246790192334933,0.536904209959188,1.1438713782364938
2025-03-31,300957,-81.8999,0.7175163349926884,-1.725431811,0.5113256810141475,0.4965897945548218,1830375.6,14.420031749659184,-54.6884181658404,0.0437030600743199,-0.8150052233306964,0.2940884506145456,0.477213712384729
2025-03-31,300999,31.3755,0.7698175924969761,1.1740548585127624,-0.707686334,-1.236186117,17056326.9723,16.65203177627873,33.372187029153835,0.6290377252717874,1.1195793017338487,-1.006140708393522,-0.7424763187135586
2025-03-31,300999,31.3755,0.7698175924969761,1.1740548585127624,-0.707686334,-1.236186117,17056326.9723,16.65203177627873,33.372187029153835,0.6290377252717874,1.1195793017338487,-1.006140708393522,-0.7424763187135586
2025-03-31,301498,37.3675,-0.014697832,1.6374493061819817,-0.780695367,-0.842056107,3555595.516,15.084033122239626,57.07779090217942,-0.5299381185140852,2.2608255620061786,-1.022094019642371,-0.7087934235734937
2025-03-31,600132,4.7065,-1.491867533,-0.078584997,1.3024279130340408,0.2680246161104292,2832683.4219,14.856735025974821,26.984566345070327,-2.061389843425034,0.6430530948005507,1.0693000946182456,0.34903665327473404
2025-03-31,600298,17.2855,1.132118129981389,0.8322140648984361,-0.762589455,-1.20174274,3000298.6936,14.914222406209499,38.9141342307302,0.5763246250314396,1.5290001424491657,-0.9978091017234428,-1.1075156657608425
2025-03-31,600299,68.0948,-0.202365946,1.6881573993214418,-0.691008843,-0.794782611,2842815.3494,14.860305439315264,90.3325315607179,-0.7710355908484074,2.4082519877852224,-0.9242665802199754,-0.7129498172718391
2025-03-31,600519,11.6239,-1.398997774,1.030608633558714,0.8597668434671268,-0.491377703,196092476.58,19.094096925208785,-13.967303157382977,-0.9565776893352143,-0.07958102312263371,0.47245155756923674,0.5637071544833256
2025-03-31,600598,-2.9795,0.1521875549125528,-1.502543588,1.3105798605447043,0.039776172,2460308.9941,14.715797507378326,20.890730578652153,-0.45099264301846415,-0.7199776681057681,1.0825804214324406,0.08838988929153907
2025-03-31,600600,7.0667,1.0804554573403595,-1.179627504,0.8969871706429398,-0.797815124,10403364.7053,16.157639841143034,14.648508466888106,0.8216077519527634,-1.0203755371583902,0.6165225366196999,-0.417754751477184
2025-03-31,600737,-59.479,0.5304871795436429,-1.731043569,0.6267705891858334,0.5737857999457991,2053294.2989,14.534956036384921,-33.5658121951151,-0.1158805382736775,-0.8702991898380115,0.4053515387897778,0.5808281891633704
2025-03-31,600809,6.2094,0.055707027,-1.372395418,1.4478356088975626,-0.131147218,26141393.349,17.07903056806801,3.382302625683775,0.016900555094625548,-1.6114641848866587,1.1338437694751966,0.46071986004727367
2025-03-31,600872,-30.709,0.967522802371582,-1.676442897,0.3872852576193776,0.3216348372197798,1615004.5311,14.294848320269633,-2.083327105177627,0.2638139409127006,-0.7118990342290912,0.17460315288694794,0.2734819408378232
2025-03-31,600873,35.5195,0.2953566916824068,-1.663994492,1.0062676868988092,0.3623701130428059,2949783.5675,14.897242358675364,57.33995699472943,-0.2644918905488903,-0.9598678749855085,0.7716659035038412,0.45269386177329834
2025-03-31,600887,-16.9559,-1.184637568,-0.446800381,1.5458588110221614,0.085579138,17875449.1796,16.69893877515729,-15.489119036050354,-1.3142153755662702,-0.5215540127196663,1.2456976030996034,0.5900717850911663
2025-03-31,601118,,-0.55301666,1.7312805301493002,-0.625788625,-0.552475245,2139713.8985,14.576182685770704,,-1.1895388665503885,2.574202471172251,-0.8487078145894332,-0.5359557897223474
2025-03-31,603156,-26.9498,-0.543509153,-1.368128446,1.0089375407871908,0.9027000579411186,2836884.8011,14.858217107080048,-4.688476652468626,-1.1126775213405473,-0.6471310635272376,0.7757557929838067,0.9840527917361197
2025-03-31,603288,14.47,1.373112671127242,0.4502085330010445,-0.558373352,-1.264947852,22564917.0076,16.931906913310485,13.304951336002121,1.2991709742611175,0.2747418845200919,-0.8670117134157144,-0.7069011453850587
2025-03-31,603345,-10.8017,0.5722511924550511,-1.728366457,0.6701899029745956,0.4859253615668901,2340487.9714,14.665870000379853,13.632559175909233,-0.04285240550984826,-0.9242166849573676,0.44400720645946057,0.5230618841533246
2025-03-31,603369,7.2733,1.6127188471413472,-0.31250023,-0.172512565,-1.127706053,6593078.5957,15.701530959107348,20.007748131811688,1.2449458421251374,0.04392935025080863,-0.43638048741598123,-0.8524947058052719
2025-03-31,603589,3.5919,1.417453233291292,-1.355196341,0.244852756,-0.307109649,2157600.0,14.584507050807657,28.945312425786245,0.7829190037165354,-0.5158730548065886,0.021630662671408563,-0.28867661213037227
2025-03-31,603605,28.7599,1.7205437976730176,-0.423649043,-0.550257444,-0.746637311,3276967.7016,15.002429071544494,49.3920678596145,1.1858153011657309,0.23500495591215226,-0.7886867203624648,-0.6321335369374623
2025-03-31,605499,47.6102,0.3197197801970125,1.469330703189225,-0.63137535,-1.157675133,12946763.661,16.376356404529535,52.72117817993726,0.11310470640011483,1.534030663524989,-0.9197985567878292,-0.7273368128261024
2025-03-31,688363,-58.4465,0.3001925540386225,-1.708254571,0.7187182272216599,0.6893437898573379,2329395.9783,14.661119555153105,-33.95857527740783,-0.31604551793034213,-0.9020511633248833,0.4927083880494526,0.7253882934730479
2025-03-31,568,0.7303,0.656257897,-1.660916909,0.8934885075780111,0.1111705045041807,19094154.8969,16.764892819840927,1.4520013566806542,0.5424308550115023,-1.7641827263788477,0.5909273896732993,0.6308244816502686
2025-03-31,596,12.3926,1.242240845282383,0.4633519305542027,-0.225253835,-1.480338941,8999415.0,16.012670133187903,21.612124145846437,0.9487723081196893,0.6852748563642999,-0.500443367990387,-1.1336037966844341
2025-03-31,729,75.5041,1.0357411358131736,0.9600679476129008,-0.914589217,-1.081219867,3452710.6927,15.054670188529562,95.54610252383813,0.513488562368676,1.5961379119345127,-1.154919422694892,-0.9547070520841288
2025-03-31,858,5.0049,-1.414447667,-0.297972083,1.3275694684650643,0.3848502823901105,50984921.1457,17.747040483161634,-5.368672614419856,-1.2937238534355886,-0.8258240899848796,0.9892703455227716,1.1302775984982278
2025-03-31,876,,1.7108819804778994,-0.360535939,-0.550314162,-0.80003188,4191020.1622,15.248454737728373,,1.2349079184069756,0.19176022386424485,-0.7976957240785717,-0.6289724186420437
2025-03-31,895,-10.5179,-0.864361574,-0.955422557,1.4948021716001856,0.3249819597106986,9344191.2915,16.050265455961743,-1.7230883712076395,-1.14885181242951,-0.749752232952028,1.2182446347089002,0.6803594109511786
2025-03-31,998,-61.5777,-0.253957946,-1.530656001,0.90163701,0.8829769371266435,1326189.0901,14.097820041446631,-30.72620830497369,-1.0047199676830805,-0.4809360600544017,0.6961242932161349,0.7895317348714456
2025-03-31,2299,,1.2430734213925188,-1.53302347,0.3218535064703123,-0.031903458,1867587.2431,14.440157911417337,,0.5740665606577469,-0.6312974990011029,0.10388393316835276,-0.04665299478356217
2025-03-31,2304,-39.9848,-0.227230229,-1.542351443,0.9284302740982776,0.8411513982272099,11486643.6893,16.256695500042817,-33.52201845230754,-0.46242203170617346,-1.4259216161907495,0.6443612415014137,1.2439824066616088
2025-03-31,2311,47.5435,1.6042053040546098,0.053522638,-0.671336664,-0.986391278,8310431.1002,15.933022042766437,57.662804716023864,1.2917156680804127,0.3098777377941073,-0.9436279934279085,-0.6579654124089841
2025-03-31,2385,,1.7230931619165977,-0.461290809,-0.525810368,-0.735991985,1707131.1903,14.350324853129237,,1.0326328869292605,0.47927033652880474,-0.7405111311122711,-0.7713920922388241
2025-03-31,2507,0.2373,0.9796212967592972,-1.672817693,0.3762836922032026,0.3169127045208209,1548559.3356,14.25283559577558,29.337588582404262,0.26587919809770066,-0.6901115688155814,0.16513033005774252,0.2591020413466041
2025-03-31,2557,-67.8428,0.3613994656609497,-1.716694826,0.7220128859724613,0.6332824745271561,1313199.8188,14.087977326626014,-36.88011563850138,-0.3917131365594134,-0.6627198418087299,0.5168583220458289,0.5375746567076258
2025-03-31,2568,8.0522,1.489232355760067,-1.324322833,0.003447654,-0.168357177,2744099.8173,14.824963643733357,30.689186091636486,0.9121225865799629,-0.588949851194406,-0.2285240797851428,-0.09464865571215877
2025-03-31,2714,,-0.120015747,1.6627855627325976,-0.647548239,-0.895221576,21157301.1495,16.867495611900168,,-0.20933978036936102,1.51516416609586,-0.9538428271723957,-0.3519815579609169
